Please ignore. Just helpful for HCMR logistics --> Sequenced/in progress information,Observatory-ID,ARMS-ID,MaterialSample-ID,Event-ID,Deployment Date,Collection Date,Observatory-ID,ARMS-ID,Country,Fraction_Specific,Fraction,Preservative,Filter (micrometer),Crate cover used during retrieval,OriginalSample-ID,gene_COI,COI_demultiplexed,gene_COI_negative_control,comment_COI,gene_ITS,ITS_demultiplexed,gene_ITS_negative_control,comment_ITS,gene_18S,18S_demultiplexed,gene_18S_negative_control,comment_18S,fieldReplicate,initial number of paired-end reads,initial number of paired-end reads,initial number of paired-end reads,Cleaned sequences,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,Open access date
July 2019,Crete,1HERP,ARMS_Crete_1HERP_20180928_20190128_SF_DMSO,ARMS_Crete_1HERP_20180928_20190128,2018-09-28,2019-01-28,Crete,1HERP,Greece,Sessile,Sessile,DMSO,N/A (No filter was used),yes,Sessile DMSO,ERR3460466,MiSeq (indices),ERR3460471,none,ERR4018429,MiSeq (indices),ERR4018475,none,ERR4605084,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,132834,125285,831736,,Warn,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Fail,Fail,Fail,2020-04-14
July 2019,Crete,1HERP,ARMS_Crete_1HERP_20180928_20190128_SF_ETOH,ARMS_Crete_1HERP_20180928_20190128,2018-09-28,2019-01-28,Crete,1HERP,Greece,Sessile,Sessile,EtOH,N/A (No filter was used),yes,Sessile ETOH,ERR3460467,MiSeq (indices),ERR3460471,none,ERR4018430,MiSeq (indices),ERR4018475,none,ERR4605085,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,266983,104553,982067,,Fail,Warn,Fail,Warn,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Fail,Fail,Fail,2020-04-14
July 2019,GulfOfPiran,Fornace,ARMS_GulfOfPiran_Fornace_20180815_20181118_MF500_DMSO,ARMS_GulfOfPiran_Fornace_20180815_20181118,2018-08-15,2018-11-18,GulfOfPiran,Fornace,Slovenia,Motile_500um,Motile,DMSO,500,not provided,DESS MOB4,ERR4018549,MiSeq (indices),ERR3460471,none,ERR4018547,MiSeq (indices),ERR4018475,discontinued,ERR4605229,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,120276,119813,1246162,,Pass,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Pass,Fail,Fail,2021-05-01
July 2019,GulfOfPiran,Fornace,ARMS_GulfOfPiran_Fornace_20180815_20181118_MF500_ETOH,ARMS_GulfOfPiran_Fornace_20180815_20181118,2018-08-15,2018-11-18,GulfOfPiran,Fornace,Slovenia,Motile_500um,Motile,EtOH,200,not provided,etOH MOB4,none,none,none,no successful sequencing,ERR4018548,MiSeq (indices),ERR4018475,discontinued,ERR4605230,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,,49,1330263,,N/A,Pass,Fail,N/A,Warn,Pass,N/A,Pass,Pass,N/A,Pass,Warn,N/A,Fail,Fail,2021-05-01
July 2019,Koster,VH2,ARMS_Koster_VH2_20180418_20180906_MF100_ETOH,ARMS_Koster_VH2_20180418_20180906,2018-04-18,2018-09-06,Koster,VH2,Sweden,Motile_100um,Motile,EtOH,100,yes,VH2-MF100-EtOH,ERR4018452,MiSeq (indices),ERR3460471,none,ERR4018445,MiSeq (indices),ERR4018475,none,ERR4605233,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,156981,131024,1330263,,Warn,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Fail,Fail,Fail,2020-04-14
July 2019,Koster,VH2,ARMS_Koster_VH2_20180418_20180906_MF500_ETOH,ARMS_Koster_VH2_20180418_20180906,2018-04-18,2018-09-06,Koster,VH2,Sweden,Motile_500um,Motile,EtOH,500,yes,VH2-MF500-EtOH,ERR4018453,MiSeq (indices),ERR3460471,none,ERR4018446,MiSeq (indices),ERR4018475,none,ERR4605234,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,114296,161566,1264822,,Pass,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Pass,Fail,Warn,2020-04-14
July 2019,Koster,VH2,ARMS_Koster_VH2_20180418_20180906_PS90_ETOH,ARMS_Koster_VH2_20180418_20180906,2018-04-18,2018-09-06,Koster,VH2,Sweden,Plankton_90um,Plankton,EtOH,90,N/A (not relevant information for this fraction/sample),VH2-PS90-EtOH,none,none,none,no successful amplification,ERR4018449,MiSeq (indices),ERR4018475,none,ERR4605237,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,,300199,886616,,N/A,Fail,Fail,N/A,Warn,Pass,N/A,Pass,Pass,N/A,Pass,Warn,N/A,Fail,Fail,2020-04-14
July 2019,Koster,VH2,ARMS_Koster_VH2_20180418_20180906_SED100_DMSO,ARMS_Koster_VH2_20180418_20180906,2018-04-18,2018-09-06,Koster,VH2,Sweden,Sediment_100um,Sediment,DMSO,100,N/A (not relevant information for this fraction/sample),VH2-SS100-DMSO,ERR4018454,MiSeq (indices),ERR3460471,none,ERR4018447,MiSeq (indices),ERR4018475,none,ERR4605235,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,185528,158734,1098927,,Fail,Fail,Fail,Warn,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Fail,Fail,Fail,2020-04-14
July 2019,Koster,VH2,ARMS_Koster_VH2_20180418_20180906_SED500_DMSO,ARMS_Koster_VH2_20180418_20180906,2018-04-18,2018-09-06,Koster,VH2,Sweden,Sediment_500um,Sediment,DMSO,500,N/A (not relevant information for this fraction/sample),VH2-SS500-DMSO,ERR4018455,MiSeq (indices),ERR3460471,none,ERR4018448,MiSeq (indices),ERR4018475,none,ERR4605236,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,123501,108322,771388,,Fail,Fail,Fail,Warn,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Fail,Fail,Fail,2020-04-14
July 2019,Koster,VH2,ARMS_Koster_VH2_20180418_20180906_SF40_DMSO,ARMS_Koster_VH2_20180418_20180906,2018-04-18,2018-09-06,Koster,VH2,Sweden,Sessile_40um,Sessile,DMSO,40,yes,VH2-SF-DMSO Sessile,ERR4018451,MiSeq (indices),ERR3460471,none,ERR4018444,MiSeq (indices),ERR4018475,none,ERR4605232,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,132848,175593,1035281,,Pass,Fail,Fail,Pass,Warn,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Warn,Fail,Fail,2020-04-14
July 2019,Koster,VH2,ARMS_Koster_VH2_20180418_20180906_SF40_ETOH,ARMS_Koster_VH2_20180418_20180906,2018-04-18,2018-09-06,Koster,VH2,Sweden,Sessile_40um,Sessile,EtOH,40,yes,VH2-SF-EtOH Sessile,ERR4018450,MiSeq (indices),ERR3460471,none,ERR4018443,MiSeq (indices),ERR4018475,none,ERR4605231,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,138187,102508,541971,,Pass,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Warn,Warn,Fail,2020-04-14
July 2019,Plymouth,MBA2,ARMS_Plymouth_MBA2_20180701_20181001_MF100_DMSO,ARMS_Plymouth_MBA2_20180701_20181001,2018-07-01,2018-10-01,Plymouth,MBA2,UK,Motile_100um,Motile,DMSO,100,not provided,MBA_ARMS2-MF100-DMSO,none,none,none,no successful amplification,ERR4018647,MiSeq (indices),ERR4018475,none,ERR4605220,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,,152874,1110390,,N/A,Fail,Fail,N/A,Pass,Pass,N/A,Pass,Pass,N/A,Pass,Warn,N/A,Fail,Fail,2021-05-01
July 2019,Plymouth,MBA2,ARMS_Plymouth_MBA2_20180701_20181001_MF100_ETOH,ARMS_Plymouth_MBA2_20180701_20181001,2018-07-01,2018-10-01,Plymouth,MBA2,UK,Motile_100um,Motile,EtOH,100,not provided,MBA_ARMS2-MF100-ETOH,none,none,none,no successful amplification,ERR4018648,MiSeq (indices),ERR4018475,none,ERR4605221,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,,195556,558638,,N/A,Fail,Fail,N/A,Warn,Pass,N/A,Pass,Pass,N/A,Pass,Warn,N/A,Fail,Fail,2021-05-01
July 2019,Plymouth,MBA2,ARMS_Plymouth_MBA2_20180701_20181001_MF500_ETOH,ARMS_Plymouth_MBA2_20180701_20181001,2018-07-01,2018-10-01,Plymouth,MBA2,UK,Motile_500um,Motile,EtOH,500,not provided,MBA_ARMS2-MF500-ETOH,ERR4018650,MiSeq (indices),ERR4018737,none,ERR4018649,MiSeq (indices),ERR4018475,none,ERR4605222,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,117129,168942,645553,,Fail,Fail,Fail,Warn,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Fail,Warn,Fail,2021-05-01
July 2019,Roscoff,BasBloS1,ARMS_Roscoff_BasBloS1_20180711_20181025_SF40_DMSO_A,ARMS_Roscoff_BasBloS1_20180711_20181025,2018-07-11,2018-10-25,Roscoff,BasBloS1,France,Sessile_40um,Sessile,DMSO,40,not provided,BasBlo_2018-SF-DMSO_1,ERR4018616,MiSeq (indices),ERR3460471,none,ERR4018614,MiSeq (indices),ERR4018475,none,ERR4605227,MiSeq (indices) / cutadapt (primers),ERR4605902,none,ARMS_Roscoff_BasBloS_20180711_20181025,131504,137512,908817,,Pass,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Pass,Fail,Fail,2021-05-01
July 2019,Roscoff,BasBloS1,ARMS_Roscoff_BasBloS1_20180711_20181025_SF40_ETOH_A,ARMS_Roscoff_BasBloS1_20180711_20181025,2018-07-11,2018-10-25,Roscoff,BasBloS1,France,Sessile_40um,Sessile,EtOH,40,not provided,BasBlo_2018-SF-ETOH_1,ERR4018615,MiSeq (indices),ERR3460471,none,ERR4018613,MiSeq (indices),ERR4018475,none,ERR4605226,MiSeq (indices) / cutadapt (primers),ERR4605902,none,ARMS_Roscoff_BasBloS_20180711_20181025,130049,120656,1350023,,Pass,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Pass,Fail,Fail,2021-05-01
July 2019,TZS,Angbat,ARMS_TZS_Angbat_20180711_20181106_MF500_ETOH,ARMS_TZS_Angbat_20180711_20181106,2018-07-11,2018-11-06,TZS,Angbat,Finland,Motile_500um,Motile,EtOH,500,not provided,ANG-MF500-ETOH (1),ERR4018733,MiSeq (indices),ERR4018737,none,ERR4018731,MiSeq (indices),ERR4018475,none,ERR4605225,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,165947,162125,553507,,Fail,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Fail,Fail,Fail,2021-05-01
July 2019,TZS,Spikarna,ARMS_TZS_Spikarna_20180711_20181107_MF500_ETOH,ARMS_TZS_Spikarna_20180711_20181107,2018-07-11,2018-11-07,TZS,Spikarna,Finland,Motile_500um,Motile,EtOH,500,not provided,SPI-MF500-ETOH (36),ERR4018732,MiSeq (indices),ERR4018737,none,ERR4018730,MiSeq (indices),ERR4018475,none,ERR4605224,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,167383,97581,1111951,,Fail,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Fail,Fail,Fail,2021-05-01
July 2019,Vigo,TorallaA,ARMS_Vigo_TorallaA_20180607_20180924_SF40_ETOH,ARMS_Vigo_TorallaA_20180607_20180924,2018-06-07,2018-09-24,Vigo,TorallaA,Spain,Sessile_40um,Sessile,EtOH,40,not provided,JT1-SF40-ETOH,ERR4018703,MiSeq (indices),ERR4018737,none,ERR4018702,MiSeq (indices),ERR4018475,none,ERR4605223,MiSeq (indices) / cutadapt (primers),ERR4605902,none,ARMS_Vigo_Toralla_20180607_20180924,222487,57147,993101,,Fail,Warn,Fail,Warn,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Fail,Fail,Fail,2021-05-01
May 2021,BelgiumCoast,AZBE1,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100,ARMS_BelgiumCoast_AZBE1_20190924_20200303,2019-09-24,2020-03-03,BelgiumCoast,AZBE1,Belgium,Motile_100um,Motile,DMSO,100,no,ARMS_VLIZ_ZBE1_20190924-20200303_MT100_A,ERR7125498,MiSeq (indices),ERR7125582,none,none,none,none,discontinued,ERR7125496,MiSeq (indices),ERR7125581,none,no replicate,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
May 2021,BelgiumCoast,AZFPin,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF200_ETOH,ARMS_BelgiumCoast_AZFPin_20180712_20180818,2018-07-12,2018-08-18,BelgiumCoast,AZFPin,Belgium,Motile_200um,Motile,EtOH,200,no,AZFP2(inside)_2,ERR7125497,MiSeq (indices),ERR7125582,none,none,none,none,discontinued,ERR7125495,MiSeq (indices),ERR7125581,none,no replicate,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
May 2021,Eilat,Katza1 ,ARMS_Eilat_Katza1_20181024_20200706_MF100,ARMS_Eilat_Katza1_20181024_20200706,2018-10-24,2020-07-06,Eilat,Katza1,Israel,Motile_100um,Motile,DMSO,100,not provided,ARMS_Katza_1_181024-200607_100_1,ERR7127623,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127611,MiSeq (indices),ERR7125581,none,no replicate,,,,,,,,,,,,,,,,,,,,
May 2021,Eilat,Katza1 ,ARMS_Eilat_Katza1_20181024_20200706_MF500,ARMS_Eilat_Katza1_20181024_20200706,2018-10-24,2020-07-06,Eilat,Katza1,Israel,Motile_500um,Motile,DMSO,500,not provided,ARMS_Katza_1_181024-200607_500_1,ERR7127624,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127612,MiSeq (indices),ERR7125581,unsuccessful sequencing: no OTUs/ASVs,no replicate,,,,,,,,,,,,,,,,,,,,
May 2021,Eilat,Katza1 ,ARMS_Eilat_Katza1_20181024_20200706_SF45,ARMS_Eilat_Katza1_20181024_20200706,2018-10-24,2020-07-06,Eilat,Katza1,Israel,Sessile_45um,Sessile,DMSO,45,not provided,ARMS_Katza_1_181024-200607_45_1,ERR7127625,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127613,MiSeq (indices),ERR7125581,none,no replicate,,,,,,,,,,,,,,,,,,,,
May 2021,Eilat,Katza2 ,ARMS_Eilat_Katza2_20181024_20200803_MF100,ARMS_Eilat_Katza2_20181024_20200803,2018-10-24,2020-08-03,Eilat,Katza2,Israel,Motile_100um,Motile,DMSO,100,not provided,ARMS_Katza_2_181024-200803_100_2,ERR7127626,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127614,MiSeq (indices),ERR7125581,none,no replicate,,,,,,,,,,,,,,,,,,,,
May 2021,Eilat,Katza2 ,ARMS_Eilat_Katza2_20181024_20200803_MF500,ARMS_Eilat_Katza2_20181024_20200803,2018-10-24,2020-08-03,Eilat,Katza2,Israel,Motile_500um,Motile,DMSO,500,not provided,ARMS_Katza_2_181024-200803_500_2,ERR7127627,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127615,MiSeq (indices),ERR7125581,none,no replicate,,,,,,,,,,,,,,,,,,,,
May 2021,Eilat,Katza2 ,ARMS_Eilat_Katza2_20181024_20200803_SF45,ARMS_Eilat_Katza2_20181024_20200803,2018-10-24,2020-08-03,Eilat,Katza2,Israel,Sessile_45um,Sessile,DMSO,45,not provided,ARMS_Katza_2_181024-200803_45_2,ERR7127628,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127616,MiSeq (indices),ERR7125581,none,no replicate,,,,,,,,,,,,,,,,,,,,
May 2021,Eilat,NR1 ,ARMS_Eilat_NR1_20181017_20200204_MF100,ARMS_Eilat_NR1_20181017_20200204,2018-10-17,2020-02-04,Eilat,NR1,Israel,Motile_100um,Motile,DMSO,100,not provided,ARMS_NR_1_181017-200204_100_1,ERR7127629,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127617,MiSeq (indices),ERR7125581,none,ARMS_Eilat_NR_20181017_20200204,,,,,,,,,,,,,,,,,,,,
May 2021,Eilat,NR1 ,ARMS_Eilat_NR1_20181017_20200204_MF500,ARMS_Eilat_NR1_20181017_20200204,2018-10-17,2020-02-04,Eilat,NR1,Israel,Motile_500um,Motile,DMSO,500,not provided,ARMS_NR_1_181017-200204_500_1,ERR7127630,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127618,MiSeq (indices),ERR7125581,none,ARMS_Eilat_NR_20181017_20200204,,,,,,,,,,,,,,,,,,,,
May 2021,Eilat,NR1 ,ARMS_Eilat_NR1_20181017_20200204_SF45,ARMS_Eilat_NR1_20181017_20200204,2018-10-17,2020-02-04,Eilat,NR1,Israel,Sessile_45um,Sessile,DMSO,45,not provided,ARMS_NR_1_181017-200204_45_1,ERR7127631,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127619,MiSeq (indices),ERR7125581,none,ARMS_Eilat_NR_20181017_20200204,,,,,,,,,,,,,,,,,,,,
May 2021,Eilat,NR2 ,ARMS_Eilat_NR2_20181017_20200524_MF100,ARMS_Eilat_NR2_20181017_20200524,2018-10-17,2020-05-24,Eilat,NR2,Israel,Motile_100um,Motile,DMSO,100,not provided,ARMS_NR_2_181017-200524_100_2,ERR7127632,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127620,MiSeq (indices),ERR7125581,none,ARMS_Eilat_NR_20181017_20200204,,,,,,,,,,,,,,,,,,,,
May 2021,Eilat,NR2 ,ARMS_Eilat_NR2_20181017_20200524_MF500,ARMS_Eilat_NR2_20181017_20200524,2018-10-17,2020-05-24,Eilat,NR2,Israel,Motile_500um,Motile,DMSO,500,not provided,ARMS_NR_2_181017-200524_500_2,ERR7127633,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127621,MiSeq (indices),ERR7125581,none,ARMS_Eilat_NR_20181017_20200204,,,,,,,,,,,,,,,,,,,,
May 2021,Eilat,NR2 ,ARMS_Eilat_NR2_20181017_20200524_SF45,ARMS_Eilat_NR2_20181017_20200524,2018-10-17,2020-05-24,Eilat,NR2,Israel,Sessile_45um,Sessile,DMSO,45,not provided,ARMS_NR_2_181017-200524_45_2,ERR7127634,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127622,MiSeq (indices),ERR7125581,none,ARMS_Eilat_NR_20181017_20200204,,,,,,,,,,,,,,,,,,,,
May 2021,Getxo,G1,ARMS_Getxo_G1_20190624_20191016_MF100,ARMS_Getxo_G1_20190624_20191016,2019-06-24,2019-10-16,Getxo,G1,Spain,Motile_100um,Motile,DMSO,100,no,Getxo-G1-MF100-A-DMSO,ERR7127704,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127693,MiSeq (indices),ERR7125581,none,ARMS_Getxo_G_20190624_20191016,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
May 2021,Getxo,G1,ARMS_Getxo_G1_20190624_20191016_MF500,ARMS_Getxo_G1_20190624_20191016,2019-06-24,2019-10-16,Getxo,G1,Spain,Motile_500um,Motile,DMSO,500,no,Getxo-G1-MF500-A-DMSO,ERR7127705,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127694,MiSeq (indices),ERR7125581,none,ARMS_Getxo_G_20190624_20191016,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
May 2021,Getxo,G1,ARMS_Getxo_G1_20190624_20191016_SF40,ARMS_Getxo_G1_20190624_20191016,2019-06-24,2019-10-16,Getxo,G1,Spain,Sessile_40um,Sessile,DMSO,40,no,Getxo-G1-SF40-A-DMSO,ERR7127706,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127695,MiSeq (indices),ERR7125581,none,ARMS_Getxo_G_20190624_20191016,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
May 2021,Getxo,G2,ARMS_Getxo_G2_20190624_20191016_MF500,ARMS_Getxo_G2_20190624_20191016,2019-06-24,2019-10-16,Getxo,G2,Spain,Motile_500um,Motile,DMSO,500,no,Getxo-G2-MF500-A-DMSO,ERR7127707,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127696,MiSeq (indices),ERR7125581,none,ARMS_Getxo_G_20190624_20191016,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
May 2021,Getxo,G2,ARMS_Getxo_G2_20190624_20191016_SF40,ARMS_Getxo_G2_20190624_20191016,2019-06-24,2019-10-16,Getxo,G2,Spain,Sessile_40um,Sessile,DMSO,40,no,Getxo-G2-SF40-A-DMSO,ERR7127708,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127697,MiSeq (indices),ERR7125581,none,ARMS_Getxo_G_20190624_20191016,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
May 2021,Getxo,G3,ARMS_Getxo_G3_20190624_20191016_MF100,ARMS_Getxo_G3_20190624_20191016,2019-06-24,2019-10-16,Getxo,G3,Spain,Motile_100um,Motile,DMSO,100,no,Getxo-G3-MF100-A-DMSO,ERR7127709,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127698,MiSeq (indices),ERR7125581,none,ARMS_Getxo_G_20190624_20191016,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
May 2021,Getxo,G3,ARMS_Getxo_G3_20190624_20191016_MF500,ARMS_Getxo_G3_20190624_20191016,2019-06-24,2019-10-16,Getxo,G3,Spain,Motile_500um,Motile,DMSO,500,no,Getxo-G3-MF500-A-DMSO,ERR7127710,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127699,MiSeq (indices),ERR7125581,none,ARMS_Getxo_G_20190624_20191016,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
May 2021,Getxo,G3,ARMS_Getxo_G3_20190624_20191016_SF40,ARMS_Getxo_G3_20190624_20191016,2019-06-24,2019-10-16,Getxo,G3,spain,Sessile_40um,Sessile,DMSO,40,no,Getxo-G3-SF40-A-DMSO,ERR7127711,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127700,MiSeq (indices),ERR7125581,none,ARMS_Getxo_G_20190624_20191016,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
May 2021,GulfOfPiran,Fornace,ARMS_GulfOfPiran_Fornace_20180815_20181118_MF100_DMSO,ARMS_GulfOfPiran_Fornace_20180815_20181118,2018-08-15,2018-11-18,GulfOfPiran,Fornace,Slovenia,Motile_100um,Motile,DMSO,100,not provided,DESS MOB2,ERR7127578,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127574,MiSeq (indices),ERR7125581,none,no replicate,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
May 2021,GulfOfPiran,Fornace,ARMS_GulfOfPiran_Fornace_20180815_20181118_MF100_ETOH,ARMS_GulfOfPiran_Fornace_20180815_20181118,2018-08-15,2018-11-18,GulfOfPiran,Fornace,Slovenia,Motile_100um,Motile,EtOH,100,not provided,etOH MOB2,ERR7127579,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127575,MiSeq (indices),ERR7125581,none,no replicate,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
May 2021,GulfOfPiran,Fornace,ARMS_GulfOfPiran_Fornace_20180815_20181118_SF_DMSO,ARMS_GulfOfPiran_Fornace_20180815_20181118,2018-08-15,2018-11-18,GulfOfPiran,Fornace,Slovenia,Sessile,Sessile,DMSO,not provided,not provided,DESS SES,ERR7127580,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127576,MiSeq (indices),ERR7125581,none,no replicate,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
May 2021,GulfOfPiran,Fornace,ARMS_GulfOfPiran_Fornace_20180815_20181118_SF_ETOH,ARMS_GulfOfPiran_Fornace_20180815_20181118,2018-08-15,2018-11-18,GulfOfPiran,Fornace,Slovenia,Sessile,Sessile,EtOH,not provided,not provided,etOH SES,ERR7127581,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127577 ,MiSeq (indices),ERR7125581,unsuccessful sequencing: no OTUs/ASVs,no replicate,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
May 2021,Koster,VH3,ARMS_Koster_VH3_20180418_20190527_SF40_DMSO,ARMS_Koster_VH3_20180418_20190527,2018-04-18,2019-05-27,Koster,VH3,Sweden,Sessile_40um,Sessile,DMSO,40,yes,2018_Koster_VH3-SF40-DMSO,ERR7127610,MiSeq (indices),ERR7125582,none,none,discontinued,none,discontinued,ERR7127609,MiSeq (indices),ERR7125581,none,no replicate,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
May 2021,Laeso,Laeso2,ARMS_Laeso_Laeso2_20190819_20200811_MF500,ARMS_Laeso_Laeso2_20190819_20200811,2019-08-19,2020-08-11,Laeso,Laeso2,Denmark,Motile_500um,Motile,DMSO,500,yes,ARMS_Laesoe2_190819-200811_MF500_A,ERR7127607,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7127606,MiSeq (indices),ERR7125581,none,ARMS_Laeso_Laeso_20190819_20200811,,,,,,,,,,,,,,,,,,,,
May 2021,Plymouth,MBA1,ARMS_Plymouth_MBA1_20180701_20181001_MF100_DMSO,ARMS_Plymouth_MBA1_20180701_20181001,2018-07-01,2018-10-01,Plymouth,MBA1,UK,Motile_100um,Motile,DMSO,100,not provided,MBA_ARMS1-MF100-DMSO,ERR7125591,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7125583,MiSeq (indices),ERR7125581,none,no replicate,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
May 2021,Plymouth,MBA1,ARMS_Plymouth_MBA1_20180701_20181001_MF100_ETOH,ARMS_Plymouth_MBA1_20180701_20181001,2018-07-01,2018-10-01,Plymouth,MBA1,UK,Motile_100um,Motile,EtOH,100,not provided,MBA_ARMS1-MF100-ETOH,ERR7125592,MiSeq (indices),ERR7125582,none,none,NA,none,discontinued,ERR7125584,MiSeq (indices),ERR7125581,none,no replicate,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
