OTUID,taxonomicClassificationOrig,Domain,Supergroup,Division/Kingdom,Phylum/Class,Level_X,Level_XX,Level_XXX,Level_XXXX,Level_XXXXX,genus_species
Otu538,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage (family);X (Protaspa-lineage (family));Protaspa-lineage (X (Protaspa-lineage (family)));X (Protaspa-lineage (X (Protaspa-lineage (family))));sp. (X (Protaspa-lineage (X (Protaspa-lineage (family))))),Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,NA,NA,NA,NA
Otu539,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa-Phytomyxea;Phagomyxida;Unknown Phagomyxida order 2,Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Phagomyxida,NA,NA,NA,NA,NA
Otu534,Main genome;Eukaryota;Alveolata,Eukaryota,Alveolata,NA,NA,NA,NA,NA,NA,NA,NA
Otu535,Main genome;Eukaryota,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA,NA
Otu536,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lecudina;Unknown Lecudina genus 2,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,Lecudina,NA,NA,NA
Otu537,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Unknown Eugregarinorida order 1,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,NA,NA,NA,NA,NA
Otu530,Main genome;Eukaryota;Rhizaria;Cercozoa,Eukaryota,Rhizaria,Cercozoa,NA,NA,NA,NA,NA,NA,NA
Otu531,Main genome;Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Acinetidae;Paracineta;Unknown Paracineta genus 1,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,Acinetidae,Paracineta,NA,NA,NA
Otu329,Main genome;Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota (class);X (Oomycota (class));Oomycota (X (Oomycota (class)));XX (Oomycota (X (Oomycota (class))));Oomycota (XX (Oomycota (X (Oomycota (class)))));XXX (Oomycota (XX (Oomycota (X (Oomycota (class))))));Oomycota (XXX (Oomycota (XX (Oomycota (X (Oomycota (class)))))));XXX (Oomycota (XXX (Oomycota (XX (Oomycota (X (Oomycota (class))))))));sp. (XXX (Oomycota (XXX (Oomycota (XX (Oomycota (X (Oomycota (class))))))))),Eukaryota,Stramenopiles,Pseudofungi,Oomycota,NA,NA,NA,NA,NA,NA
Otu328,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lecudinidae (family);X (Lecudinidae (family));Lecudinidae (X (Lecudinidae (family)));X (Lecudinidae (X (Lecudinidae (family))));sp. (X (Lecudinidae (X (Lecudinidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,NA,NA,NA,NA
Otu499,Main genome;Eukaryota;Stramenopiles;Ochrophyta,Eukaryota,Stramenopiles,Ochrophyta,NA,NA,NA,NA,NA,NA,NA
Otu498,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Ulvophyceae,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,NA,NA,NA,NA,NA,NA
Otu325,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Bryocamptus;Unknown Bryocamptus genus 1,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Bryocamptus,NA,NA,NA
Otu324,Main genome;Eukaryota,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA,NA
Otu327,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea (order);X (Enoplea (order)),Eukaryota,Opisthokonta,Metazoa,Nematoda,Enoplea,NA,NA,NA,NA,NA
Otu326,Main genome;Eukaryota;Archaeplastida;Chlorophyta,Eukaryota,Archaeplastida,Chlorophyta,NA,NA,NA,NA,NA,NA,NA
Otu321,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);X (Chromadorea (order)),Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu320,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Amphiascoides;Unknown Amphiascoides genus 1,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Amphiascoides,NA,NA,NA
Otu302,Main genome;Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,NA,NA,NA,NA
Otu742,Main genome;Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota (class);X (Oomycota (class));Haliphthorales;Haliphthorales (genus);X (Haliphthorales (genus));Haliphthorales (X (Haliphthorales (genus)));X (Haliphthorales (X (Haliphthorales (genus))));sp. (X (Haliphthorales (X (Haliphthorales (genus))))),Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Haliphthorales,NA,NA,NA,NA,NA
Otu408,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Unknown X (Annelida (class)) family 3,Eukaryota,Opisthokonta,Metazoa,Annelida,NA,NA,NA,NA,NA,NA
Otu409,Main genome;Eukaryota;Opisthokonta;Fungi;Cryptomycota;Cryptomycotina;Cryptomycotina (order);X (Cryptomycotina (order));Cryptomycotina (X (Cryptomycotina (order)));XX (Cryptomycotina (X (Cryptomycotina (order))));Cryptomycotina (XX (Cryptomycotina (X (Cryptomycotina (order)))));XX (Cryptomycotina (XX (Cryptomycotina (X (Cryptomycotina (order))))));sp. (XX (Cryptomycotina (XX (Cryptomycotina (X (Cryptomycotina (order))))))),Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,NA,NA,NA,NA,NA
Otu400,Main genome;Eukaryota;Stramenopiles;Opalozoa;MAST-12;MAST-12A;MAST-12A (order);X (MAST-12A (order));MAST-12A (X (MAST-12A (order)));XX (MAST-12A (X (MAST-12A (order))));MAST-12A (XX (MAST-12A (X (MAST-12A (order)))));XX (MAST-12A (XX (MAST-12A (X (MAST-12A (order))))));sp. (XX (MAST-12A (XX (MAST-12A (X (MAST-12A (order))))))),Eukaryota,Stramenopiles,Opalozoa,MAST-12,MAST-12A,NA,NA,NA,NA,NA
Otu401,Main genome;Eukaryota,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA,NA
Otu402,Main genome;Eukaryota;Amoebozoa;Breviatea;Breviatea (phylum);X (Breviatea (phylum));Breviatea (X (Breviatea (phylum)));XX (Breviatea (X (Breviatea (phylum))));Subulatomonas-lineage;Subulatomonas-lineage (species);X (Subulatomonas-lineage (species));Subulatomonas-lineage (X (Subulatomonas-lineage (species)));X (Subulatomonas-lineage (X (Subulatomonas-lineage (species))));sp. (X (Subulatomonas-lineage (X (Subulatomonas-lineage (species))))),Eukaryota,Amoebozoa,Breviatea,Subulatomonas-lineage,NA,NA,NA,NA,NA,NA
Otu403,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Unknown Vampyrellida order 1,Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,NA,NA,NA,NA,NA
Otu404,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa-Phytomyxea;Phagomyxida;Unknown Phagomyxida order 1,Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Phagomyxida,NA,NA,NA,NA,NA
Otu405,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ebriida;TAGIRI1-lineage;TAGIRI1-lineage (family);X (TAGIRI1-lineage (family));TAGIRI1-lineage (X (TAGIRI1-lineage (family)));X (TAGIRI1-lineage (X (TAGIRI1-lineage (family))));sp. (X (TAGIRI1-lineage (X (TAGIRI1-lineage (family))))),Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,TAGIRI1-lineage,NA,NA,NA,NA
Otu406,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Trachelostylidae;Spirotrachelostyla;Unknown Spirotrachelostyla genus 1,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Trachelostylidae,Spirotrachelostyla,NA,NA,NA
Otu407,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea (class);X (Gregarinomorphea (class));Gregarinomorphea (X (Gregarinomorphea (class)));XX (Gregarinomorphea (X (Gregarinomorphea (class))));Selenidium1;Selenidium1 (strain);sensimae,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Selenidium1,sensimae,NA,NA,NA,Selenidium1_sensimae
Otu149,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);X (Chromadorea (order));Cephaloboides;Cephaloboides (species);nidrosiensis,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Cephaloboides,nidrosiensis,NA,NA,Cephaloboides_nidrosiensis
Otu148,Main genome;Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1 (family);X (Dino-Group-I-Clade-1 (family));Dino-Group-I-Clade-1 (X (Dino-Group-I-Clade-1 (family)));X (Dino-Group-I-Clade-1 (X (Dino-Group-I-Clade-1 (family))));sp. (X (Dino-Group-I-Clade-1 (X (Dino-Group-I-Clade-1 (family))))),Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,NA,NA,NA,NA
Otu662,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Araphid-pennate,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Araphid-pennate,NA,NA,NA,NA,NA
Otu664,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ebriida;Botuliformidae;Botuliforma;Unknown Botuliforma genus 2,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Botuliformidae,Botuliforma,NA,NA,NA
Otu665,Main genome;Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota (class);X (Oomycota (class));Haliphthorales;Haliphthorales (genus);X (Haliphthorales (genus));Haliphthorales (X (Haliphthorales (genus)));X (Haliphthorales (X (Haliphthorales (genus))));sp. (X (Haliphthorales (X (Haliphthorales (genus))))),Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Haliphthorales,NA,NA,NA,NA,NA
Otu666,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae (class);X (Chrysophyceae (class));Chrysophyceae (X (Chrysophyceae (class)));XX (Chrysophyceae (X (Chrysophyceae (class))));Chrysophyceae (XX (Chrysophyceae (X (Chrysophyceae (class)))));XXX (Chrysophyceae (XX (Chrysophyceae (X (Chrysophyceae (class))))));Chrysophyceae (XXX (Chrysophyceae (XX (Chrysophyceae (X (Chrysophyceae (class)))))));XXX (Chrysophyceae (XXX (Chrysophyceae (XX (Chrysophyceae (X (Chrysophyceae (class))))))));sp. (XXX (Chrysophyceae (XXX (Chrysophyceae (XX (Chrysophyceae (X (Chrysophyceae (class))))))))),Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,NA,NA,NA,NA,NA,NA
Otu667,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae (class);X (Dinophyceae (class));Dinophyceae (X (Dinophyceae (class)));XX (Dinophyceae (X (Dinophyceae (class))));Dinophyceae (XX (Dinophyceae (X (Dinophyceae (class)))));XXX;Dinophyceae (XXX);XXX (Dinophyceae (XXX));sp. (XXX (Dinophyceae (XXX))),Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu141,Main genome;Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Chytridiomycetes (family);X (Chytridiomycetes (family));Chytridiomycetes (X (Chytridiomycetes (family)));X (Chytridiomycetes (X (Chytridiomycetes (family))));sp. (X (Chytridiomycetes (X (Chytridiomycetes (family))))),Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,NA,NA,NA,NA
Otu140,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Oblongichytrida;Oblongichytridiaceae;Oblongichytrium;Oblongichytrium (genus);sp. (Oblongichytrium (genus)),Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Oblongichytrida,Oblongichytridiaceae,Oblongichytrium,NA,NA,NA
Otu143,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lecudinidae (family);X (Lecudinidae (family));Lecudinidae (X (Lecudinidae (family)));X (Lecudinidae (X (Lecudinidae (family))));sp. (X (Lecudinidae (X (Lecudinidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,NA,NA,NA,NA
Otu142,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,NA,NA,NA,NA,NA
Otu145,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae (class);X (Dictyochophyceae (class));Pedinellales;Apedinella;Apedinella (species);radians (Apedinella (species)),Eukaryota,Stramenopiles,Ochrophyta,Dictyochophyceae,Pedinellales,Apedinella,NA,NA,NA,NA
Otu144,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae (class);X (Dinophyceae (class));Dinophyceae (X (Dinophyceae (class)));XX (Dinophyceae (X (Dinophyceae (class))));Dinophyceae (XX (Dinophyceae (X (Dinophyceae (class)))));XXX;Dinophyceae (XXX);XXX (Dinophyceae (XXX));sp. (XXX (Dinophyceae (XXX))),Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu147,Main genome;Eukaryota;Opisthokonta;Metazoa;Nemertea;Nemertea (class);X (Nemertea (class));Nemertea (X (Nemertea (class)));XX (Nemertea (X (Nemertea (class)))),Eukaryota,Opisthokonta,Metazoa,Nemertea,NA,NA,NA,NA,NA,NA
Otu390,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea (order);X (Enoplea (order));Viscosia;Unknown Viscosia species 1,Eukaryota,Opisthokonta,Metazoa,Nematoda,Enoplea,Viscosia,NA,NA,NA,NA
Otu391,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));Unknown Annelida (X (Annelida (class))) genus 1,Eukaryota,Opisthokonta,Metazoa,Annelida,NA,NA,NA,NA,NA,NA
Otu392,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Florideophyceae,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,NA,NA,NA,NA,NA,NA
Otu393,Main genome;Eukaryota;Stramenopiles;Opalozoa;MAST-12;MAST-12E;MAST-12E (order);X (MAST-12E (order));MAST-12E (X (MAST-12E (order)));XX (MAST-12E (X (MAST-12E (order))));MAST-12E (XX (MAST-12E (X (MAST-12E (order)))));XX (MAST-12E (XX (MAST-12E (X (MAST-12E (order))))));sp. (XX (MAST-12E (XX (MAST-12E (X (MAST-12E (order))))))),Eukaryota,Stramenopiles,Opalozoa,MAST-12,MAST-12E,NA,NA,NA,NA,NA
Otu394,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Polar-centric-Mediophyceae,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Polar-centric-Mediophyceae,NA,NA,NA,NA,NA
Otu396,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea (class);X (Gregarinomorphea (class));Gregarinomorphea (X (Gregarinomorphea (class)));XX (Gregarinomorphea (X (Gregarinomorphea (class))));Selenidium1;Selenidium1 (strain);sp. (Selenidium1 (strain)),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Selenidium1,NA,NA,NA,NA,NA
Otu397,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Thaumatomonadida;Thaumatomonadida (order);X (Thaumatomonadida (order));Thaumatomonadida (X (Thaumatomonadida (order)));XX (Thaumatomonadida (X (Thaumatomonadida (order))));Thaumatomonadida (XX (Thaumatomonadida (X (Thaumatomonadida (order)))));XX (Thaumatomonadida (XX (Thaumatomonadida (X (Thaumatomonadida (order))))));sp. (XX (Thaumatomonadida (XX (Thaumatomonadida (X (Thaumatomonadida (order))))))),Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Thaumatomonadida,NA,NA,NA,NA,NA
Otu398,Main genome;Eukaryota;Stramenopiles;Stramenopiles (kingdom);X (Stramenopiles (kingdom));Stramenopiles (X (Stramenopiles (kingdom)));XX (Stramenopiles (X (Stramenopiles (kingdom))));Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom)))));XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))));Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom)))))));XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))))));Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom)))))))));XXXXX (Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))))))));Stramenopiles (XXXXX (Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom)))))))))));XXXXX (Stramenopiles (XXXXX (Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))))))))));sp. (XXXXX (Stramenopiles (XXXXX (Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))))))))))),Eukaryota,Stramenopiles,NA,NA,NA,NA,NA,NA,NA,NA
Otu399,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastigaceae;Crustomastix;Crustomastix (genus);Unknown Crustomastix (genus) species 1,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,Crustomastix,NA,NA,NA
Otu45,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu44,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae;A (Strobilidiidae);Rimostrombidium;A (Rimostrombidium);Rimostrombidium (A (Rimostrombidium));A (Rimostrombidium (A (Rimostrombidium)));sp. (A (Rimostrombidium (A (Rimostrombidium)))),Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,Rimostrombidium,NA,NA,NA
Otu43,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Eugregarinorida (order);X (Eugregarinorida (order));Eugregarinorida (X (Eugregarinorida (order)));XX (Eugregarinorida (X (Eugregarinorida (order))));Eugregarinorida (XX (Eugregarinorida (X (Eugregarinorida (order)))));XX (Eugregarinorida (XX (Eugregarinorida (X (Eugregarinorida (order))))));sp. (XX (Eugregarinorida (XX (Eugregarinorida (X (Eugregarinorida (order))))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,NA,NA,NA,NA,NA
Otu42,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Cephaloidophoridae;Unknown Cephaloidophoridae family 1,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Cephaloidophoridae,NA,NA,NA,NA
Otu41,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu40,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Nereimyra;Nereimyra (strain);punctata (Nereimyra (strain)),Eukaryota,Opisthokonta,Metazoa,Annelida,Nereimyra,NA,NA,NA,NA,NA
Otu242,Main genome;Eukaryota;Alveolata;Dinoflagellata;Syndiniales,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,NA,NA,NA,NA,NA,NA
Otu243,Main genome;Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Calcihaptophycidae;Calcihaptophycidae (order);X (Calcihaptophycidae (order));Calcihaptophycidae (X (Calcihaptophycidae (order)));XX (Calcihaptophycidae (X (Calcihaptophycidae (order))));Calcihaptophycidae (XX (Calcihaptophycidae (X (Calcihaptophycidae (order)))));XX (Calcihaptophycidae (XX (Calcihaptophycidae (X (Calcihaptophycidae (order))))));sp. (XX (Calcihaptophycidae (XX (Calcihaptophycidae (X (Calcihaptophycidae (order))))))),Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Calcihaptophycidae,NA,NA,NA,NA,NA
Otu240,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales (order);X (Sphaeropleales (order)),Eukaryota,Archaeplastida,Chlorophyta,Chlorophyceae,Sphaeropleales,NA,NA,NA,NA,NA
Otu246,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);Unknown Chromadorea (order) family 4,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu247,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea (class);X (Gregarinomorphea (class));Gregarinomorphea (X (Gregarinomorphea (class)));XX (Gregarinomorphea (X (Gregarinomorphea (class))));Selenidium1;Selenidium1 (strain);sensimae,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Selenidium1,sensimae,NA,NA,NA,Selenidium1_sensimae
Otu244,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales (order);X (Chlorellales (order)),Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,NA,NA,NA,NA,NA
Otu245,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Penardia-lineage;Penardia-lineage (family);X (Penardia-lineage (family));Penardia-lineage (X (Penardia-lineage (family)));X (Penardia-lineage (X (Penardia-lineage (family))));sp. (X (Penardia-lineage (X (Penardia-lineage (family))))),Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Penardia-lineage,NA,NA,NA,NA
Otu248,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Dolichomastigaceae-B;Dolichomastigaceae-B (genus);Unknown Dolichomastigaceae-B (genus) species 2,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,Dolichomastigaceae-B,NA,NA,NA
Otu249,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Unknown Maxillopoda family 5,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu719,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Filosa-Imbricatea (class);X (Filosa-Imbricatea (class));Novel-clade-2;Novel-clade-2 (genus);X (Novel-clade-2 (genus));Novel-clade-2 (X (Novel-clade-2 (genus)));X (Novel-clade-2 (X (Novel-clade-2 (genus))));sp. (X (Novel-clade-2 (X (Novel-clade-2 (genus))))),Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Novel-Clade-2,NA,NA,NA,NA,NA
Otu660,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,NA,NA,NA,NA,NA,NA
Otu661,Main genome;Eukaryota;Hacrobia;Haptophyta;Haptophyta (phylum);Clade (Haptophyta (phylum));HAP5;Haptophyta (HAP5);Clade (Haptophyta (HAP5));HAP5 (Clade (Haptophyta (HAP5)));X (HAP5 (Clade (Haptophyta (HAP5))));Haptophyta (X (HAP5 (Clade (Haptophyta (HAP5)))));Clade (Haptophyta (X (HAP5 (Clade (Haptophyta (HAP5))))));HAP5 (Clade (Haptophyta (X (HAP5 (Clade (Haptophyta (HAP5)))))));XX (HAP5 (Clade (Haptophyta (X (HAP5 (Clade (Haptophyta (HAP5))))))));Haptophyta (XX (HAP5 (Clade (Haptophyta (X (HAP5 (Clade (Haptophyta (HAP5)))))))));Clade (Haptophyta (XX (HAP5 (Clade (Haptophyta (X (HAP5 (Clade (Haptophyta (HAP5))))))))));HAP5 (Clade (Haptophyta (XX (HAP5 (Clade (Haptophyta (X (HAP5 (Clade (Haptophyta (HAP5)))))))))));XXX (HAP5 (Clade (Haptophyta (XX (HAP5 (Clade (Haptophyta (X (HAP5 (Clade (Haptophyta (HAP5))))))))))));Haptophyta (XXX (HAP5 (Clade (Haptophyta (XX (HAP5 (Clade (Haptophyta (X (HAP5 (Clade (Haptophyta (HAP5)))))))))))));Clade (Haptophyta (XXX (HAP5 (Clade (Haptophyta (XX (HAP5 (Clade (Haptophyta (X (HAP5 (Clade (Haptophyta (HAP5))))))))))))));HAP5 (Clade (Haptophyta (XXX (HAP5 (Clade (Haptophyta (XX (HAP5 (Clade (Haptophyta (X (HAP5 (Clade (Haptophyta (HAP5)))))))))))))));XXX (HAP5 (Clade (Haptophyta (XXX (HAP5 (Clade (Haptophyta (XX (HAP5 (Clade (Haptophyta (X (HAP5 (Clade (Haptophyta (HAP5))))))))))))))));sp. (XXX (HAP5 (Clade (Haptophyta (XXX (HAP5 (Clade (Haptophyta (XX (HAP5 (Clade (Haptophyta (X (HAP5 (Clade (Haptophyta (HAP5))))))))))))))))),Eukaryota,Hacrobia,Haptophyta,HAP5,NA,NA,NA,NA,NA,NA
Otu54,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Macrostomorpha;Microstomum;Unknown Microstomum genus 1,Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Macrostomorpha,Microstomum,NA,NA,NA
Otu55,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
